State,Date_of_Scraping,URL,News_type,News_Dates,News_Titles,News_Shorts
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits/?PAGEN_1=7,Meetings of the Minister,25 October 2016,"On the meeting with the representatives of ""World Vision"" program in Abkhazia","On October 25 the Abkhaz Foreign Ministry hosted a meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the Abkhazia Program Manager of ""World Vision"" Alfred Nurdja, as well as with the Director of the ""World Vision"" South Caucasus National Director Hans Bederski. The meeting was also attended by the Head of the Department of Europe, the United States and Canada Artur Gaguliya.

Representatives of ""World Vision"" told the Minister about various projects implemented by the organization and provided the annual report on activities of the program in the Republic of Abkhazia.

""World Vision"" is present in Abkhazia since 2005. This organization provides educational, agricultural and other projects. The projects are aimed at addressing a variety of social and environmental issues. The organization covers all the areas of the Republic of Abkhazia.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits/?PAGEN_1=7,Meetings of the Minister,17 October 2016,On the meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the Ambassador Extraordinary and Plenipotentiary of the Russian Federation in the Republic of Abkhazia Semyon Grigoryev,"On October 17, the Abkhazian Foreign Minister Daur Kove met with Ambassador Extraordinary and Plenipotentiary of the Russian Federation in the Republic of Abkhazia Semyon Grigoriev.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits/?PAGEN_1=7,Meetings of the Minister,12 October 2016,Meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the delegation of the Federation of Abkhazian cultural centers in Turkey,"On October 12, the Foreign Ministry of Abkhazia hosted a meeting between the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the delegation of the Federation of Abkhazian cultural centers in Turkey headed by the chairman Ahmet Hapat. The meeting was also attended by the Head of the Committee for Repatriation Vadim Kharazia and the Head of the Department of Turkey and Middle East Inver Alshundba.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits/?PAGEN_1=7,Meetings of the Minister,7 October 2016,On the meeting at the Foreign Ministry of Abkhazia,"On October 7, the Abkhaz Foreign Ministry hosted a meeting of the Minister of Foreign Affairs of the Republic of Abkhazia Daur Kove with the delegation of the Republic of Afghanistan, arrived for participation in the MMA tournament ""OFS-9"", which took place in Sukhum on the sixth of October.

"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits/?PAGEN_1=8,Meetings of the Minister,26 May 2021,"Daur Kove met with Vladimir Nekrasov, the Trade Representative of Russia in Abkhazia.","Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia met with Vladimir Nekrasov, the Trade Representative of the Russian Federation in the Republic of Abkhazia in the Ministry of Foreign Affairs of the Republic of Abkhazia."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,11 February 2021,"On Daur Kove's meeting with Mikhail Galperin, Russian Federation Commissioner to the ECHR, Deputy Minister of Justice of the Russian Federation","On February 11 within the framework of the working visit, Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia had a meetimg with Mikhail Galperin, the Commissioner of the Russian Federation at the European Court of Human Rights, Deputy Minister of Justice of the Russian Federation in Moscow in the Ministry of Justice of the Russian Federation."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,11 November 2020,Daur Kove took part in the opening ceremony of an international conference in Syria,"
	 Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia took part in the opening ceremony of an international conference to facilitate the return of the Syrian refugees and internally displaced persons who were forced to leave Syria as a result of the conflict.
"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,5 October 2020,On the meeting with the Chairman of the Council of Ministers of the SAR Hussein Arnus,"On October 5, in Damascus, a meeting of the delegation of the Republic of Abkhazia, led by Alkhas Kvitsinia, with the Chairman of the Council of Ministers of the Syrian Arab Republic Hussein Arnus took place."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,5 October 2020,Daur Kove and Walid al Muallem signed an Agreement between the Government of the Republic of Abkhazia and the Government of the Syrian Arab Republic,"On October 5, the Abkhazian delegation headed by Alkhas Kvitsinia met with the Deputy Chairman of the Council of Ministers, Minister of Foreign Affairs and Expatriates Walid al Muallem at the Ministry of Foreign Affairs and Expatriates of the Syrian Arab Republic."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,5 October 2020,President of the Syrian Arab Republic Bashar al-Assad received the delegation of the Republic of Abkhazia led by Alkhas Kvitsinia.,"On October 5, the President of the Syrian Arab Republic Bashar al-Assad received the delegation of the Republic of Abkhazia, headed by Alkhas Kvitsinia at the residence of the President of Syria in Damascus."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,21 July 2019,"About the meeting of Daur Kove with Daniel Ortega, the President of Nicaragua","On July 20, 2019 the meeting between Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia and Daniel Ortega, the President of the Republic of Nicaragua was held in Managua as part of the celebrations devoted to the 40th anniversary of the Sandinista revolution."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,19 July 2019,The delegation of the Republic of Abkhazia arrived in the Republic of Nicaragua,"On July 18, 2019 the Delegation of the Republic of Abkhazia arrived with a working visit to the Republic of Nicaragua to participate in the commemoration of the 40th anniversary of the Sandinista revolution."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,19 April 2019,A meeting of the delegations of Abkhazia and Syria held at the international economic forum,The work of the V-th Yalta International Economic Forum continues.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,19 April 2019,"Daur Kove, the Minister of Foreign Affairs of Abkhazia participates in the V-th anniversary international economic forum","The V-th anniversary Yalta International Economic Forum «WORLD. RUSSIA. CRIMEA. NEW WORLD REALITY» takes place in Crimea from April 18 to April 20,2019. The delegation of the Republic of Abkhazia is represented by Daur Kove, the Minister of Foreign Affairs, Adgur Ardzinba, the Minister of Economy and the deputies of the Parliament-National Assembly."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=1,Information about Visits and Trips,21 April 2018,"Daur Kove, the Foreign Minister spoke at the IV-th Yalta International Economic Forum","Daur Kove, the Foreign Minister spoke at the IV-th Yalta International Economic Forum (YIEF)."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,21 April 2018,"Daur Kove, the Foreign Minister of Abkhazia met with the delegation from Syria on the margins of the YIEF 2018","Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia and Adgur Ardzinba, the Minister of Economy of the Republic of Abkhazia met with the delegation from Syria on the margins of the 4-th Yalta International Economic Forum (YIEF) on April 20."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,26 January 2018,"On the meeting of Daur Kove, the Minister of Foreign Affairs of the Republic of Abkhazia with the President of the Republic of Nauru","Daur Kove, the Minister of Foreign Affairs met with Baron Divavesi Waqa, the President of the Republic of Nauru on January 26. The meeting was attended by Said Kharazia, the Deputy Speaker of the Parliament of the Republic of Abkhazia and Artur Gaguliya, the Head of the Department for Interaction with International Organizations"
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,26 January 2018,The Delegation of the Republic of Abkhazia arrived with the official visit to the Republic of Nauru.,"The delegation of the Republic of Abkhazia led by Daur Kove, the Foreign Minister arrived to the Republic of Nauru with the official visit on January 26."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,9 November 2017,Daur Kove took part in the international conference in Israel,"Daur Kove, the Head of the Ministry of Foreign Affairs of Abkhazia participated in the international round table ""Status of the unrecognized states and their relations with Israel"" which took place in Tel Aviv University on 8 November, 2017."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,21 September 2017,On the Visit of the Delegation of the Republic of Abkhazia to the Republic of South Ossetia,The delegation of the Republic of Abkhazia took part in the festive events dedicated to the 27th anniversary of the formation of the Republic of South Ossetia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,20 September 2017,On the Visit of the Delegation of the Republic of Abkhazia to the Republic of South Ossetia,The delegation of the Republic of Abkhazia officially visited the Republic of South Ossetia these days. The visit of the Abkhaz delegation is coincided with the 27th anniversary of the formation of the Republic of South Ossetia.
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,"On the meeting with Bako Sahakyan, the President of the Republic of Artsakh","The delegation of the Ministry of Foreign Affairs of the Republic of Abkhazia was met by Bako Sahakyan, the President of the Republic of Artsakh on 28th of August."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,The Abkhazian Foreign Ministry delegation met with Araik Harutyunyan,"The Abkhazian Foreign Ministry delegation met with Araik Harutyunyan, the Prime Minister of the Republic of Artsakh."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,"Daur Kove met with Ashot Gulyan, the Chairman of the National Assembly of the Republic of Artsakh","Daur Kove the Minister of Foreign Affairs of the Republic of Abkhazia met with Ashot Gulyan, the Chairman of the National Assembly of the Republic of Artsakh on August 28, within the framework of the visit of the delegation of the Ministry of Foreign Affairs of the Republic of Abkhazia to the Republic of Artsakh."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=2,Information about Visits and Trips,28 August 2017,The Ministry of Foreign Affairs of Abkhazia and the Ministry of Foreign Affairs of Republic of Artsakh signed the Memorandum of Understanding between the Ministries of Foreign Affairs of two countries.,"Karen Mirzoyan, the Minister of Foreign Affairs of Republic of Artsakh and Daur Kove , the Minister of Foreign Affairs of the Republic of Abkhazia met in the Ministry of Foreign Affairs of the Republic of Artsakh on August 28."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,27 August 2017,The Abkhazian Foreign Ministry delegation arrives in Republic of Artsakh with the official visit,"The delegation of the Ministry of Foreign Affairs of the Republic of Abkhazia headed by Daur Kove, the Foreign Minister has arrived in the Republic of Artsakh with the official visit today, on 27th of August . The delegation of the Abkhaz Foreign Ministry also included Irakli Tuzhba, the Assistant Foreign Minister and Adgur Chegia, the Head of the Strategic Cooperation Department."
Abkhazia,2021-05-26,http://mfaapsny.org/en/allnews/news/visits_info/?PAGEN_1=3,Information about Visits and Trips,27 August 2017,On the Visit of the Delegation of the Republic of Abkhazia to South Ossetia.,The delegation of the Republic of Abkhazia took part in the events dedicated to the celebration of the Day of Recognition of the Independence of the Republic of South Ossetia by the Russian Federation.
